RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
8810	Dayton	NJ	Middlesex	355100	351200	348900	348300	347400	345800	344800	345400	346500	346600	345200	343900	343600	342300	340400	339500	340400	342100	343700	345000	347300	349900	351600	351800	350700	349500	348900	347600	345800	344300	343000	341300	339100	337200	335500	333200	330900	329900	329800	328600	326300	324200	322700	321200	320200	319000	318200	317300	317300	319000	321700	324500	326900	328600	329900	331500	331000	328100	327400	331300	335400	337300	337600	337300	338300	340200	340800	339600	338400	340700	345400	349100	351300	353500	355500	357100	356900	355200	353300	351500	351400	352800	353900	353600	353600	354100
8812	Green Brook Township	NJ	Somerset	336100	333900	332200	330900	330100	327800	324800	323400	323300	321900	319300	316700	314200	312100	310600	309500	308300	307900	308000	308100	308600	309200	309200	308400	306700	304700	302400	299000	295400	293300	292100	289500	287000	286300	286500	286500	287200	287100	285100	283200	282100	281000	279700	278700	276500	273500	271100	269800	268600	267200	266100	265700	266100	266800	267100	267500	268400	269100	269800	271200	273300	276200	278900	281300	282900	283800	284300	285200	286500	288300	290500	292900	294500	295200	296200	297300	298000	297900	296900	295500	295500	295900	294600	292500	291600	291600
8816	East Brunswick	NJ	Middlesex	364600	360600	357100	354100	351500	348600	347100	347600	348500	347500	344900	342300	340300	338700	338200	337900	336800	336100	335900	336700	338500	340000	340600	340900	340900	340600	339400	337200	335500	334200	332500	330200	327600	325000	322100	320200	319100	318200	317100	316300	315600	314800	313400	311100	309600	308200	306200	304000	302700	302800	304100	304900	305000	305200	305700	305900	306300	307500	308800	310500	312200	313600	313200	313000	313500	314500	316100	319100	321200	324800	331500	337600	339600	339700	340200	340900	340900	340500	339400	337700	337000	337100	337200	337500	339000	340800
8817	Edison	NJ	Middlesex	302200	300400	299000	296900	294000	291000	289400	289700	290300	289400	287200	284400	281400	278700	277100	276600	276100	276300	277400	278800	280300	281900	282600	282800	282700	282600	281900	280500	279300	277800	275600	273900	271600	267800	263500	260000	256700	253900	252300	250900	249300	247900	247300	246200	245400	245400	246600	247600	248600	249900	251500	251800	251500	250700	249600	249100	249900	251400	252800	254400	256600	259200	259900	260200	262100	264500	265100	264200	263400	264500	267700	271300	273500	274000	273400	273100	272800	271600	269500	267200	265700	265000	264600	264400	264800	265300
8820	Edison	NJ	Middlesex	457400	455400	453900	453200	452700	450500	448400	449200	451300	451500	449900	447700	445400	442600	440100	437600	435100	434800	435000	435500	437500	439500	440400	441300	443100	445300	446900	446800	446900	446500	445100	443400	441400	438700	435400	432800	430200	426800	423900	422000	419700	417500	416100	415300	414600	412700	410600	409300	409300	410200	412400	413800	413700	413000	413900	413600	412000	411800	414100	417300	422000	427500	431500	433200	436200	440400	442700	443100	443500	446200	450600	453600	454200	454800	454700	454400	453500	451800	448800	446700	447100	449600	452500	454100	455100	456000
8822	Raritan Township	NJ	Hunterdon	410300	408400	405400	401900	399500	397700	396400	394900	393100	390800	388900	387600	385900	382800	379400	376700	374200	371900	370600	371000	371900	372400	371700	371200	371700	372300	373000	373700	373200	371500	370400	370300	370100	368500	366000	362500	358700	355900	353900	352500	352300	351900	351200	350200	349400	349000	347700	345500	343300	341400	339700	338700	337900	338000	338100	338400	338700	338500	337900	338200	339900	342300	345100	347500	350300	352900	355300	357000	357700	359300	362500	365100	366400	367700	368300	367500	365500	363900	362600	361700	362200	363800	364400	364200	363100	361800
8823	Franklin Township	NJ	Somerset	251000	249900	248000	245900	244200	242600	241400	241300	241100	240600	240000	238500	236600	235900	236500	237100	237000	236500	235800	235500	235200	235600	236200	236800	236600	235400	233400	231700	230100	228500	226400	224600	223500	222200	220700	219500	218300	217200	216200	214900	213800	212800	212000	210200	208400	207800	208500	208200	206500	204300	202400	201400	201000	201300	201300	200900	199900	199600	199900	200900	202100	203100	203900	205700	208400	210700	212600	214400	216100	216200	214600	214200	216400	218200	217700	216400	215700	215200	214100	213200	213000	212100	209100	205900	204400	203600
8824	South Brunswick	NJ	Middlesex	384900	383800	385400	387900	387400	384000	382100	382600	382600	380600	377900	374800	371400	367700	365200	362900	362000	362300	363000	364800	368600	371500	373300	375100	376800	377200	377200	377200	376900	376900	377000	376000	372000	367400	363600	361000	358700	356700	355300	355400	355800	355100	353700	351700	350100	349500	349300	348100	348000	350100	352100	352300	351300	349800	348500	347300	346700	346000	344000	342800	344200	345000	344100	342300	344500	350100	353600	352700	351300	355400	365300	374800	379200	382200	383600	384400	384300	382900	380300	379800	382200	384900	385400	384300	384100	384700
8825	Kingwood Township	NJ	Hunterdon	352100	349900	347400	343700	340600	337400	337400	341200	345200	346200	345000	342900	340400	338500	337200	336000	334500	334200	334300	333800	332700	332000	331600	330700	329400	328000	327500	327000	325400	323200	322300	321600	321000	321300	320900	319000	317600	316800	315600	314200	312300	309900	307000	303600	301100	299800	298500	296500	294700	293300	292600	293800	296800	299900	300900	300900	300900	300700	300300	300600	300500	300100	300100	300900	302600	304300	305800	307400	308400	308900	311200	314600	317700	319700	320300	319500	317800	316200	315500	316900	319000	320300	319200	318000	318300	318900
8826	Lebanon Township	NJ	Hunterdon	345000	342900	339600	334700	331400	329800	329400	328400	326900	324100	320900	318100	315000	313200	313500	313700	311900	309300	308800	310800	312400	312100	311000	309700	309500	309200	307700	305500	303200	301400	300500	299400	298400	297300	295500	293700	292700	292400	291200	289300	287500	286700	286100	284800	284500	285700	285400	283300	281600	280300	279600	279800	279800	280100	280600	280300	278200	275100	272200	271000	270600	270200	269000	269000	272900	278000	280000	280000	280700	284900	292400	299400	302500	303200	304500	307100	307600	305600	304800	305900	308900	311900	312300	310900	309500	308500
8827	Hampton	NJ	Hunterdon	361300	356700	351700	346400	344800	345200	348200	352300	353200	350600	348800	346900	345500	345000	345100	345400	344100	341500	339700	338500	336800	334900	332100	328700	325800	324000	322900	321500	318900	316600	316000	316500	317300	317200	316900	317100	316700	314200	310500	307300	305100	302500	299100	296500	296300	296900	295700	293300	291400	290100	289100	288700	289600	292600	295000	295400	295200	295200	295000	295400	296600	297500	299700	303200	306200	308400	311400	315400	318500	322300	327600	331700	333200	334600	334900	332700	329700	327800	326500	326700	328700	330800	330900	329500	327000	324500
8828	Helmetta	NJ	Middlesex	246700	243800	241500	240300	237900	233900	231900	231800	232400	233500	234000	232900	231200	229700	228800	227200	224400	223500	224100	225500	226600	227000	227900	229700	231200	231600	231200	230200	228600	225500	221000	216500	213100	210200	206100	202400	200000	198100	197700	199200	200700	201000	202000	202700	201500	200000	200100	198200	194400	190700	187700	185200	183800	182800	179900	176000	174900	176400	178600	181800	185000	186700	186600	185600	184600	184500	185900	188700	189800	187600	184600	183500	184900	188100	191400	192800	192700	192100	190500	188000	186700	187100	187800	188800	190300	191700
8829	High Bridge	NJ	Hunterdon	276300	273800	270400	266900	264700	266000	269500	271600	271400	270700	269100	266300	263100	261100	259700	258900	258900	258600	258600	258300	257700	256800	256200	256000	256600	255900	254800	253900	251400	247700	245400	243900	242900	241700	240400	238200	235100	231400	228500	226400	224800	223200	222000	221500	221100	221000	220300	219000	218400	218800	219000	219100	218900	218400	217700	216900	216300	216100	216200	217800	220200	221900	222800	224200	227400	230800	233200	234900	238000	241700	245300	248000	249600	251100	251900	251300	248500	245500	243000	242200	242500	242700	241300	239200	235700	232300
8830	Iselin	NJ	Middlesex	297800	294500	291700	289500	287700	285400	283100	282400	282900	282600	280900	278500	276200	274400	272900	271700	270300	269500	270100	271000	271300	270900	269900	268900	267800	265800	263400	260800	259200	258600	257500	255600	253200	250500	247900	245700	243500	241300	238800	236400	234100	232000	230500	229300	228700	229100	230400	231200	231800	233100	234500	235100	235100	234600	233300	231600	230500	230700	232000	234000	236400	238500	239200	240100	241900	244500	247800	251100	253700	254700	254600	255100	256800	258700	261000	263900	266700	268100	267700	266300	265200	264600	264100	263600	263300	263000
8831	Monroe Township	NJ	Middlesex	331300	329100	327300	324800	321100	317600	315200	313600	311400	308800	306400	304200	301500	298400	296300	296200	296300	296400	297100	298500	298900	298900	298500	298100	297500	297100	296000	294200	292900	291800	289300	286100	283900	282100	279900	277900	276300	274500	273700	273000	271400	269300	268400	267700	267100	266100	265800	266000	266400	268300	272300	275300	277000	278900	281200	282700	284300	284700	283500	282900	284600	286100	284900	283200	284200	286400	287600	288500	290100	291700	292900	292600	291900	291600	291500	291600	291300	289700	287000	284800	284100	284800	285900	287100	288600	290100
8833	Clinton Township	NJ	Hunterdon	486500	482500	479100	473800	469100	466200	466000	467000	468200	467100	465600	463300	460800	456100	450300	447100	446300	445400	445100	444600	443000	441500	440000	439300	438900	438000	437500	436400	434100	432100	430400	428800	428300	427000	423800	421000	420200	420200	419600	419700	420500	421000	419300	417700	418100	419500	417800	414500	412900	411500	409200	407400	406300	404000	401200	398500	396300	395400	398100	403400	408800	412600	416900	421500	426000	429800	435600	442100	445500	447300	450500	453000	454200	454100	450800	446500	442800	441300	441000	441200	442100	443400	441000	434900	427200	420700
8835	Manville	NJ	Somerset	281500	278100	275100	273500	273000	272400	271200	270100	269100	268200	266700	264900	263400	262700	262400	261800	260900	260100	260100	260500	260400	259400	258500	258400	258600	258200	256800	255000	253200	251700	249700	247800	246900	245800	244400	243600	243300	242700	242500	243000	243900	244600	244600	243500	241600	239000	235800	232900	230800	228800	226500	224800	223900	223700	223700	222400	220500	220200	222000	224300	226000	227100	227900	228400	229100	230500	232100	234300	236200	239600	244700	249100	251600	253600	254000	254100	254800	254900	254600	255100	256300	256200	253700	250400	248000	246600
8836	Warren	NJ	Somerset	552000	549600	549400	548600	547300	544700	542300	541300	540700	540200	540700	541300	541400	539500	535200	530800	528300	526600	526100	525500	524800	524300	523700	522500	520800	519300	517900	516000	515100	514900	513600	510000	507500	504900	501700	498300	495300	492600	492200	493100	492400	491100	489300	487100	485100	485400	486900	488200	489600	491300	492900	493100	492700	492600	493100	493500	493900	494200	493400	493600	496800	501200	502200	503000	505400	510800	517100	523000	526100	528600	532200	536400	539800	541000	540900	540900	541300	539500	536200	534100	534300	534200	531600	527200	524200	522600
8837	Edison	NJ	Middlesex	317800	314900	313200	311500	309500	307500	306500	306700	306600	304800	301900	299900	298500	297100	295500	294300	293800	293800	294400	295900	298400	300200	300400	299700	299000	298400	296900	294400	292500	291700	290500	288800	286300	282500	278100	274100	271400	268900	267200	266700	265700	262800	260300	258800	257600	256600	256600	256900	257600	258700	259900	259900	259400	259200	258800	258100	258800	260500	262200	264000	265600	266600	266200	265700	266300	268100	269400	270000	270200	272600	277500	282700	285900	286800	287100	288100	288400	287900	287300	287300	287300	287200	287100	286900	286900	287200
8840	Metuchen	NJ	Middlesex	378000	375000	372900	371400	369800	367600	365200	363700	363400	362600	360700	358300	355700	352700	351200	351500	352100	352100	352500	354200	356500	358500	359300	358400	357300	357100	355600	352400	349300	346200	342500	339600	337100	334800	332600	331200	329800	326700	323500	321100	318200	314500	312200	311400	312600	314000	315600	317100	318500	319100	319900	320400	321000	322100	324500	326400	327900	331000	335900	338900	340300	342000	342800	340900	341200	346600	352400	353600	351900	351200	354200	358700	362100	365000	367800	370400	372000	371100	367700	365600	365100	365000	363900	362700	363400	365100
8844	Hillsborough	NJ	Somerset	403100	401200	399300	396900	393300	389300	385600	383200	382000	380300	377500	374300	372500	371700	371200	370700	371100	371900	373700	375500	376200	376600	377900	378800	378600	377800	376500	375500	375000	374700	373700	372700	372000	370300	367900	366300	365400	364600	363900	363400	363400	363300	361900	359300	356700	355300	355300	355700	356600	357200	357200	357100	356500	355900	356200	357500	358200	358200	357700	358100	358100	358200	358900	360200	362200	365100	367500	370000	372400	375400	379600	384000	386800	388300	388400	387900	387500	386400	384600	382900	382200	381200	378200	374200	371200	369000
8846	Middlesex	NJ	Middlesex	317400	312700	308300	304300	299400	294500	292400	292300	291300	288800	286100	284100	282600	281800	281400	280700	280000	280000	279500	279000	280200	282700	284800	285300	284400	282700	280900	279200	278200	277300	275400	272700	269500	266100	263100	261300	260200	258900	257500	255500	252900	250700	249400	248100	246800	245600	244700	244000	243700	244100	244900	245100	245100	245300	245600	246000	246600	247600	248300	248900	250100	251900	252400	252200	252400	253800	255300	256800	257900	259300	260900	262400	263200	262600	262400	263500	264900	265100	264000	262900	262500	262200	261600	260900	261100	262000
8848	Holland Township	NJ	Hunterdon	341600	338200	334000	329700	326800	325000	325200	327300	329300	329100	328400	327100	325500	323500	321000	318100	315700	314200	313100	312500	312200	311200	309200	306800	304700	303800	304300	304500	303900	303000	302700	302600	302700	302000	300900	299700	298100	295300	292000	289500	286800	283100	279200	276300	273800	271900	270300	269300	268900	268600	268000	268600	269900	271500	271900	271300	271000	272300	274200	276100	278200	281300	285000	288200	290700	292800	295300	297600	299700	300300	298900	296800	297100	297800	297100	295400	293800	292600	292100	292200	292900	294100	295300	295800	293200	289700
8850	Milltown	NJ	Middlesex	348100	344700	342700	342000	341500	340600	340400	341600	342600	341500	339000	336700	335300	334100	333100	332400	332400	332900	333300	333600	334600	334900	334400	333500	333000	332300	331300	330000	328900	327300	325300	323600	321200	318200	315200	313000	310700	308100	305700	303200	299200	294600	291100	288200	286100	284400	283100	282800	283700	284500	285300	285900	286800	287400	287100	286100	286700	288900	291000	292700	294200	294700	294400	294100	294700	296400	298700	300200	300300	303000	309000	314300	316200	317200	318000	318400	318400	317900	316600	315600	315500	314900	313900	312700	312200	312300
